/data/gruan/gnss_processing/data/netr9_laud/rinex_211/LAUD1350.13S:SUM 13  5 15 00:00 13  5 15 23:59 24.00  30  23669  22423  95  0.60  0.44  22423
/data/gruan/gnss_processing/data/netr9_laud/rinex_211/LAUD1360.12S:SUM 12  5 15 00:00 12  5 15 23:59 24.00  30  25463  25463 100  0.56  0.43  25463
/data/gruan/gnss_processing/data/netr9_laud/rinex_211/LAUD1360.13S:SUM 13  5 16 00:00 13  5 16 23:59 24.00  30  23673  22663  96  0.61  0.45  11332
/data/gruan/gnss_processing/data/netr9_laud/rinex_211/LAUD1370.12S:SUM 12  5 16 00:00 12  5 16 23:59 24.00  30  25452  25451 100  0.57  0.44  25451
/data/gruan/gnss_processing/data/netr9_laud/rinex_211/LAUD1370.13S:SUM 13  5 17 00:00 13  5 17 12:59 13.00  30  11561  11561 100  0.59  0.44  11561
/data/gruan/gnss_processing/data/netr9_laud/rinex_211/LAUD1380.12S:SUM 12  5 17 00:00 12  5 17 23:59 24.00  30  25445  25445 100  0.56  0.42  25445
/data/gruan/gnss_processing/data/netr9_laud/rinex_211/LAUD1390.12S:SUM 12  5 18 00:00 12  5 18 23:59 24.00  30  25453  25452 100  0.56  0.42  25452
/data/gruan/gnss_processing/data/netr9_laud/rinex_211/LAUD1390.13S:SUM 13  5 19 00:00 13  5 19 23:59 24.00  30  23671  21489  91  0.59  0.44  21489
/data/gruan/gnss_processing/data/netr9_laud/rinex_211/LAUD1400.12S:SUM 12  5 19 00:00 12  5 19 23:59 24.00  30  25455  25455 100  0.59  0.44  25455
/data/gruan/gnss_processing/data/netr9_laud/rinex_211/LAUD1400.13S:SUM 13  5 20 00:00 13  5 20 23:59 24.00  30  23667  22656  96  0.60  0.45  22656
/data/gruan/gnss_processing/data/netr9_laud/rinex_211/LAUD1410.12S:SUM 12  5 20 00:00 12  5 20 23:59 24.00  30  25456  25456 100  0.56  0.43  25456
/data/gruan/gnss_processing/data/netr9_laud/rinex_211/LAUD1410.13S:SUM 13  5 21 00:00 13  5 21 23:59 24.00  30  22908  22252  97  0.60  0.44  22252
/data/gruan/gnss_processing/data/netr9_laud/rinex_211/LAUD1420.12S:SUM 12  5 21 00:00 12  5 21 23:59 24.00  30  25456  25455 100  0.58  0.43  25455
